Hip68,8.758833006,7.781310871,8.908815159,11.48927439,10.81467476
Hip70,9.063021307,7.925311541,8.7867856,11.6779977,10.77725348
Hip72,9.291005957,8.059912859,8.715422033,11.82189736,10.75020004
Hip74,9.405824822,8.15737157,8.662330215,11.88583355,10.74224774
Hip76,9.420894522,8.203794961,8.622421118,11.86108986,10.75753703
Hip78,9.35009864,8.175971332,8.561773325,11.75933241,10.74739672
Hip80,9.209273215,8.081646192,8.457177915,11.53281455,10.68327005
Hip82,9.023057357,7.920435657,8.287933594,11.20504615,10.54659707
Hip84,8.833810202,7.715105853,8.042345241,10.82881434,10.33843922
Hip86,8.647260308,7.455957251,7.758576041,10.4077496,10.02916853
Hip88,8.43485608,7.170013706,7.456276323,10.00249881,9.642074516
Hip90,8.217369692,6.915908724,7.168022572,9.692172409,9.262421235
Hip92,7.986303246,6.711750269,6.922994554,9.530751568,9.001729854
Hip94,7.768668183,6.578642299,6.750209812,9.486580031,8.89204487
Hip96,7.575652008,6.527687535,6.641766414,9.456458357,8.901798479
Hip98,7.408637326,6.543029189,6.597112327,9.401074502,8.944436622
Hip100,7.365919221,6.646573645,6.590447267,9.334477477,8.96797776
Knee0,7.011762364,7.776122549,8.167734988,10.67229461,11.87082367
Knee2,6.498054022,7.247072849,7.536230375,10.47965155,11.36555697
Knee4,6.598362819,7.011593115,7.306535606,10.6957732,10.84169095
Knee6,7.326726847,7.049105281,7.323238375,11.03622854,10.38548127
Knee8,8.360321062,7.248812353,7.544758344,11.57094044,10.12708972
Knee10,9.345968454,7.501458211,7.892822869,12.13492625,10.01647507
Knee12,10.0448808,7.758811797,8.251403341,12.62433826,10.00881396
Knee14,10.42709216,8.008440126,8.54305135,13.03474357,10.07005133
Knee16,10.58657471,8.223989955,8.72857981,13.38398051,10.17299192
Knee18,10.61767809,8.38744898,8.83790384,13.69047544,10.30753834
Knee20,10.54325897,8.505570464,8.914913984,14.00568399,10.49306118
Knee22,10.357372,8.578676715,8.97206892,14.29233679,10.72044137
Knee24,10.09245703,8.6177729,9.017052103,14.5299873,10.96822982
Knee26,9.819211612,8.640821265,9.051824025,14.73923846,11.20254345
Knee28,9.600335424,8.678342395,9.090584917,14.90272579,11.41091767
Knee30,9.484982032,8.745449309,9.182593696,15.02057461,11.59466608
Knee32,9.457442549,8.854294442,9.335021613,15.13028703,11.75841716
Knee34,9.487519916,9.013452855,9.521295466,15.22533648,11.91348594
Knee36,9.556893216,9.214525624,9.712993339,15.31754639,12.0826416
Knee38,9.645475714,9.452002017,9.925486012,15.42206205,12.2518294
Knee40,9.729746487,9.707652717,10.16286972,15.51444736,12.37533977
Knee42,9.81613758,9.959665763,10.41451094,15.55194887,12.46336773
Knee44,9.940704406,10.17255409,10.62918434,15.54183798,12.51722343
Knee46,10.10809028,10.32204258,10.78655706,15.49861493,12.52089892
Knee48,10.31356747,10.38462396,10.88579528,15.36168054,12.47449284
Knee50,10.54166835,10.36423681,10.93937554,15.12775988,12.38628289
Knee52,10.79542425,10.2819902,10.98140595,14.83972987,12.24208226
Knee54,11.10242607,10.169648,11.06270723,14.54726468,12.05311297
Knee56,11.47814711,10.08511617,11.21935846,14.2560028,11.86636629
Knee58,11.90768448,10.07139148,11.48209749,13.98055151,11.74882816
Knee60,12.37973966,10.16790517,11.84160773,13.75463469,11.7507023
Knee62,12.89900533,10.39700621,12.27348564,13.5953315,11.86051139
Knee64,13.27340892,10.73794801,12.70993959,13.51639626,12.04848931
Knee66,13.52176026,11.11054604,13.08406678,13.48353547,12.29877538
Knee68,13.57841623,11.4154289,13.32331375,13.40376405,12.54787811
Knee70,13.44982982,11.56610114,13.37488469,13.31065766,12.73493618
Knee72,13.13000069,11.5424893,13.24276904,13.18133934,12.8388404
Knee74,12.63785518,11.34095639,12.91835666,12.99368359,12.8734433
Knee76,12.08901988,11.04636226,12.47386244,12.75116631,12.77197246
Knee78,11.60160163,10.73239777,11.98773203,12.50666589,12.51644123
Knee80,11.21614647,10.47800648,11.51867426,12.26031039,12.12162127
Knee82,11.01147866,10.36349297,11.17606884,12.09524868,11.72276253
Knee84,11.01933942,10.42638625,11.04815362,12.06287873,11.54182711
Knee86,11.19362378,10.59568563,11.12458019,12.15782128,11.6880903
Knee88,11.3861314,10.80414105,11.39232605,12.3644648,12.09917598
